,sentence1,sentence2,score,label,label_name,emoji_list,shuffled_sentence2,shuffled_emoji_list,num_emojis,is_repeating_emojis
3154,intelligent solution,[EM]door[EM]timer clock[EM],0.1,2,semineg_text,"[':door:', ':timer_clock:']",[EM]timer clock[EM]door[EM],"[':timer_clock:', ':door:']",2,False
3155,intelligent solution,[EM]handshake light skin tone dark skin tone[EM]person surfing medium-dark skin tone[EM],0.05,3,randneg_text,"[':handshake_light_skin_tone_dark_skin_tone:', ':person_surfing_medium-dark_skin_tone:']",[EM]person surfing medium-dark skin tone[EM]handshake light skin tone dark skin tone[EM],"[':person_surfing_medium-dark_skin_tone:', ':handshake_light_skin_tone_dark_skin_tone:']",2,False
3156,constant lover,[EM]woman frowning[EM]red heart[EM]man frowning[EM]infinity[EM],1.0,0,emoji_annotations_text,"[':woman_frowning:', ':red_heart:', ':man_frowning:', ':infinity:']",[EM]red heart[EM]woman frowning[EM]man frowning[EM]infinity[EM],"[':red_heart:', ':woman_frowning:', ':man_frowning:', ':infinity:']",4,False
3157,constant lover,[EM]repeat single button[EM]couple with heart[EM]couple with heart woman man[EM]couple with heart woman woman[EM],1.0,0,emoji_annotations_text,"[':repeat_single_button:', ':couple_with_heart:', ':couple_with_heart_woman_man:', ':couple_with_heart_woman_woman:']",[EM]couple with heart[EM]repeat single button[EM]couple with heart woman man[EM]couple with heart woman woman[EM],"[':couple_with_heart:', ':repeat_single_button:', ':couple_with_heart_woman_man:', ':couple_with_heart_woman_woman:']",4,False
3158,constant lover,[EM]ring[EM]man with veil[EM]woman with veil[EM]man in tuxedo[EM]couple with heart[EM],1.0,0,emoji_annotations_text,"[':ring:', ':man_with_veil:', ':woman_with_veil:', ':man_in_tuxedo:', ':couple_with_heart:']",[EM]man with veil[EM]ring[EM]woman with veil[EM]man in tuxedo[EM]couple with heart[EM],"[':man_with_veil:', ':ring:', ':woman_with_veil:', ':man_in_tuxedo:', ':couple_with_heart:']",5,False
3159,constant lover,[EM]red heart[EM]older person[EM]old woman[EM],1.0,0,emoji_annotations_text,"[':red_heart:', ':older_person:', ':old_woman:']",[EM]older person[EM]red heart[EM]old woman[EM],"[':older_person:', ':red_heart:', ':old_woman:']",3,False
3160,constant lover,[EM]mantelpiece clock[EM]zzz[EM]people hugging[EM],1.0,0,emoji_annotations_text,"[':mantelpiece_clock:', ':zzz:', ':people_hugging:']",[EM]zzz[EM]mantelpiece clock[EM]people hugging[EM],"[':zzz:', ':mantelpiece_clock:', ':people_hugging:']",3,False
3161,constant lover,[EM]heart with arrow[EM]couple with heart woman man[EM]clockwise vertical arrows[EM],1.0,0,emoji_annotations_text,"[':heart_with_arrow:', ':couple_with_heart_woman_man:', ':clockwise_vertical_arrows:']",[EM]couple with heart woman man[EM]heart with arrow[EM]clockwise vertical arrows[EM],"[':couple_with_heart_woman_man:', ':heart_with_arrow:', ':clockwise_vertical_arrows:']",3,False
3162,constant lover,[EM]men holding hands[EM]kiss man man[EM]hourglass not done[EM]hourglass done[EM]revolving hearts[EM]man white hair[EM]man white hair[EM],1.0,0,emoji_annotations_text,"[':men_holding_hands:', ':kiss_man_man:', ':hourglass_not_done:', ':hourglass_done:', ':revolving_hearts:', ':man_white_hair:', ':man_white_hair:']",[EM]kiss man man[EM]men holding hands[EM]hourglass not done[EM]hourglass done[EM]revolving hearts[EM]man white hair[EM]man white hair[EM],"[':kiss_man_man:', ':men_holding_hands:', ':hourglass_not_done:', ':hourglass_done:', ':revolving_hearts:', ':man_white_hair:', ':man_white_hair:']",7,False
3163,constant lover,[EM]couple with heart[EM]beaming face with smiling eyes[EM],1.0,0,emoji_annotations_text,"[':couple_with_heart:', ':beaming_face_with_smiling_eyes:']",[EM]beaming face with smiling eyes[EM]couple with heart[EM],"[':beaming_face_with_smiling_eyes:', ':couple_with_heart:']",2,False
3164,constant lover,[EM]O button (blood type)[EM]red heart[EM],0.5,1,baseline_text,"[':O_button_(blood_type):', ':red_heart:']",[EM]red heart[EM]O button (blood type)[EM],"[':red_heart:', ':O_button_(blood_type):']",2,False
3165,constant lover,[EM]dolphin[EM]exclamation question mark[EM],0.1,2,semineg_text,"[':dolphin:', ':exclamation_question_mark:']",[EM]exclamation question mark[EM]dolphin[EM],"[':exclamation_question_mark:', ':dolphin:']",2,False
3166,constant lover,[EM]dolphin[EM]pensive face[EM],0.1,2,semineg_text,"[':dolphin:', ':pensive_face:']",[EM]pensive face[EM]dolphin[EM],"[':pensive_face:', ':dolphin:']",2,False
3167,constant lover,[EM]dolphin[EM]dragon[EM],0.1,2,semineg_text,"[':dolphin:', ':dragon:']",[EM]dragon[EM]dolphin[EM],"[':dragon:', ':dolphin:']",2,False
3168,constant lover,[EM]O button (blood type)[EM]face with head-bandage[EM],0.1,2,semineg_text,"[':O_button_(blood_type):', ':face_with_head-bandage:']",[EM]face with head-bandage[EM]O button (blood type)[EM],"[':face_with_head-bandage:', ':O_button_(blood_type):']",2,False
3169,constant lover,[EM]door[EM]face with rolling eyes[EM],0.1,2,semineg_text,"[':door:', ':face_with_rolling_eyes:']",[EM]face with rolling eyes[EM]door[EM],"[':face_with_rolling_eyes:', ':door:']",2,False
3170,constant lover,[EM]door[EM]upside-down face[EM],0.1,2,semineg_text,"[':door:', ':upside-down_face:']",[EM]upside-down face[EM]door[EM],"[':upside-down_face:', ':door:']",2,False
3171,constant lover,[EM]door[EM]timer clock[EM],0.1,2,semineg_text,"[':door:', ':timer_clock:']",[EM]timer clock[EM]door[EM],"[':timer_clock:', ':door:']",2,False
3172,constant lover,[EM]couple with heart woman woman medium skin tone medium-light skin tone[EM]farmer[EM],0.05,3,randneg_text,"[':couple_with_heart_woman_woman_medium_skin_tone_medium-light_skin_tone:', ':farmer:']",[EM]farmer[EM]couple with heart woman woman medium skin tone medium-light skin tone[EM],"[':farmer:', ':couple_with_heart_woman_woman_medium_skin_tone_medium-light_skin_tone:']",2,False
3173,constant pain,[EM]infinity[EM]broken heart[EM],1.0,0,emoji_annotations_text,"[':infinity:', ':broken_heart:']",[EM]broken heart[EM]infinity[EM],"[':broken_heart:', ':infinity:']",2,False
3174,constant pain,[EM]repeat single button[EM]confounded face[EM],1.0,0,emoji_annotations_text,"[':repeat_single_button:', ':confounded_face:']",[EM]confounded face[EM]repeat single button[EM],"[':confounded_face:', ':repeat_single_button:']",2,False
3175,constant pain,[EM]face with head-bandage[EM]health worker[EM],1.0,0,emoji_annotations_text,"[':face_with_head-bandage:', ':health_worker:']",[EM]health worker[EM]face with head-bandage[EM],"[':health_worker:', ':face_with_head-bandage:']",2,False
3176,constant pain,[EM]worried face[EM]worried face[EM]worried face[EM]worried face[EM]worried face[EM]worried face[EM],1.0,0,emoji_annotations_text,"[':worried_face:', ':worried_face:', ':worried_face:', ':worried_face:', ':worried_face:', ':worried_face:']",[EM]worried face[EM]worried face[EM]worried face[EM]worried face[EM]worried face[EM]worried face[EM],"[':worried_face:', ':worried_face:', ':worried_face:', ':worried_face:', ':worried_face:', ':worried_face:']",6,True
3177,constant pain,[EM]hourglass not done[EM]persevering face[EM]face with head-bandage[EM],1.0,0,emoji_annotations_text,"[':hourglass_not_done:', ':persevering_face:', ':face_with_head-bandage:']",[EM]persevering face[EM]hourglass not done[EM]face with head-bandage[EM],"[':persevering_face:', ':hourglass_not_done:', ':face_with_head-bandage:']",3,False
3178,constant pain,[EM]clockwise vertical arrows[EM]face with head-bandage[EM],1.0,0,emoji_annotations_text,"[':clockwise_vertical_arrows:', ':face_with_head-bandage:']",[EM]face with head-bandage[EM]clockwise vertical arrows[EM],"[':face_with_head-bandage:', ':clockwise_vertical_arrows:']",2,False
3179,constant pain,[EM]bone[EM]hammer[EM]person in manual wheelchair[EM]hourglass not done[EM]loudly crying face[EM],1.0,0,emoji_annotations_text,"[':bone:', ':hammer:', ':person_in_manual_wheelchair:', ':hourglass_not_done:', ':loudly_crying_face:']",[EM]hammer[EM]bone[EM]person in manual wheelchair[EM]hourglass not done[EM]loudly crying face[EM],"[':hammer:', ':bone:', ':person_in_manual_wheelchair:', ':hourglass_not_done:', ':loudly_crying_face:']",5,False
3180,constant pain,[EM]sad but relieved face[EM]syringe[EM]face with head-bandage[EM],1.0,0,emoji_annotations_text,"[':sad_but_relieved_face:', ':syringe:', ':face_with_head-bandage:']",[EM]syringe[EM]sad but relieved face[EM]face with head-bandage[EM],"[':syringe:', ':sad_but_relieved_face:', ':face_with_head-bandage:']",3,False
3181,constant pain,[EM]O button (blood type)[EM]face with head-bandage[EM],0.5,1,baseline_text,"[':O_button_(blood_type):', ':face_with_head-bandage:']",[EM]face with head-bandage[EM]O button (blood type)[EM],"[':face_with_head-bandage:', ':O_button_(blood_type):']",2,False
3182,constant pain,[EM]dolphin[EM]exclamation question mark[EM],0.1,2,semineg_text,"[':dolphin:', ':exclamation_question_mark:']",[EM]exclamation question mark[EM]dolphin[EM],"[':exclamation_question_mark:', ':dolphin:']",2,False
3183,constant pain,[EM]dolphin[EM]pensive face[EM],0.1,2,semineg_text,"[':dolphin:', ':pensive_face:']",[EM]pensive face[EM]dolphin[EM],"[':pensive_face:', ':dolphin:']",2,False
3184,constant pain,[EM]dolphin[EM]dragon[EM],0.1,2,semineg_text,"[':dolphin:', ':dragon:']",[EM]dragon[EM]dolphin[EM],"[':dragon:', ':dolphin:']",2,False
3185,constant pain,[EM]O button (blood type)[EM]red heart[EM],0.1,2,semineg_text,"[':O_button_(blood_type):', ':red_heart:']",[EM]red heart[EM]O button (blood type)[EM],"[':red_heart:', ':O_button_(blood_type):']",2,False
3186,constant pain,[EM]door[EM]face with rolling eyes[EM],0.1,2,semineg_text,"[':door:', ':face_with_rolling_eyes:']",[EM]face with rolling eyes[EM]door[EM],"[':face_with_rolling_eyes:', ':door:']",2,False
3187,constant pain,[EM]door[EM]upside-down face[EM],0.1,2,semineg_text,"[':door:', ':upside-down_face:']",[EM]upside-down face[EM]door[EM],"[':upside-down_face:', ':door:']",2,False
3188,constant pain,[EM]door[EM]timer clock[EM],0.1,2,semineg_text,"[':door:', ':timer_clock:']",[EM]timer clock[EM]door[EM],"[':timer_clock:', ':door:']",2,False
3189,constant pain,[EM]couple with heart medium-light skin tone[EM]input latin lowercase[EM],0.05,3,randneg_text,"[':couple_with_heart_medium-light_skin_tone:', ':input_latin_lowercase:']",[EM]input latin lowercase[EM]couple with heart medium-light skin tone[EM],"[':input_latin_lowercase:', ':couple_with_heart_medium-light_skin_tone:']",2,False
3190,internal organ,[EM]brain[EM]man health worker[EM]stethoscope[EM],1.0,0,emoji_annotations_text,"[':brain:', ':man_health_worker:', ':stethoscope:']",[EM]man health worker[EM]brain[EM]stethoscope[EM],"[':man_health_worker:', ':brain:', ':stethoscope:']",3,False
3191,internal organ,[EM]brain[EM]eyes[EM]anatomical heart[EM],1.0,0,emoji_annotations_text,"[':brain:', ':eyes:', ':anatomical_heart:']",[EM]eyes[EM]brain[EM]anatomical heart[EM],"[':eyes:', ':brain:', ':anatomical_heart:']",3,False
3192,internal organ,[EM]anatomical heart[EM]brain[EM]lungs[EM],1.0,0,emoji_annotations_text,"[':anatomical_heart:', ':brain:', ':lungs:']",[EM]brain[EM]anatomical heart[EM]lungs[EM],"[':brain:', ':anatomical_heart:', ':lungs:']",3,False
3193,internal organ,[EM]anatomical heart[EM]lungs[EM],1.0,0,emoji_annotations_text,"[':anatomical_heart:', ':lungs:']",[EM]lungs[EM]anatomical heart[EM],"[':lungs:', ':anatomical_heart:']",2,False
3194,internal organ,[EM]lungs[EM]anatomical heart[EM],1.0,0,emoji_annotations_text,"[':lungs:', ':anatomical_heart:']",[EM]anatomical heart[EM]lungs[EM],"[':anatomical_heart:', ':lungs:']",2,False
3195,internal organ,[EM]brain[EM]anatomical heart[EM]lungs[EM],1.0,0,emoji_annotations_text,"[':brain:', ':anatomical_heart:', ':lungs:']",[EM]anatomical heart[EM]brain[EM]lungs[EM],"[':anatomical_heart:', ':brain:', ':lungs:']",3,False
3196,internal organ,[EM]man office worker[EM]backhand index pointing left[EM]brain[EM]anatomical heart[EM]lungs[EM],1.0,0,emoji_annotations_text,"[':man_office_worker:', ':backhand_index_pointing_left:', ':brain:', ':anatomical_heart:', ':lungs:']",[EM]backhand index pointing left[EM]man office worker[EM]brain[EM]anatomical heart[EM]lungs[EM],"[':backhand_index_pointing_left:', ':man_office_worker:', ':brain:', ':anatomical_heart:', ':lungs:']",5,False
3197,internal organ,[EM]syringe[EM]dna[EM],1.0,0,emoji_annotations_text,"[':syringe:', ':dna:']",[EM]dna[EM]syringe[EM],"[':dna:', ':syringe:']",2,False
3198,internal organ,[EM]door[EM]face with rolling eyes[EM],0.5,1,baseline_text,"[':door:', ':face_with_rolling_eyes:']",[EM]face with rolling eyes[EM]door[EM],"[':face_with_rolling_eyes:', ':door:']",2,False
3199,internal organ,[EM]dolphin[EM]exclamation question mark[EM],0.1,2,semineg_text,"[':dolphin:', ':exclamation_question_mark:']",[EM]exclamation question mark[EM]dolphin[EM],"[':exclamation_question_mark:', ':dolphin:']",2,False
3200,internal organ,[EM]dolphin[EM]pensive face[EM],0.1,2,semineg_text,"[':dolphin:', ':pensive_face:']",[EM]pensive face[EM]dolphin[EM],"[':pensive_face:', ':dolphin:']",2,False
3201,internal organ,[EM]dolphin[EM]dragon[EM],0.1,2,semineg_text,"[':dolphin:', ':dragon:']",[EM]dragon[EM]dolphin[EM],"[':dragon:', ':dolphin:']",2,False
3202,internal organ,[EM]O button (blood type)[EM]red heart[EM],0.1,2,semineg_text,"[':O_button_(blood_type):', ':red_heart:']",[EM]red heart[EM]O button (blood type)[EM],"[':red_heart:', ':O_button_(blood_type):']",2,False
3203,internal organ,[EM]O button (blood type)[EM]face with head-bandage[EM],0.1,2,semineg_text,"[':O_button_(blood_type):', ':face_with_head-bandage:']",[EM]face with head-bandage[EM]O button (blood type)[EM],"[':face_with_head-bandage:', ':O_button_(blood_type):']",2,False
3204,internal organ,[EM]door[EM]upside-down face[EM],0.1,2,semineg_text,"[':door:', ':upside-down_face:']",[EM]upside-down face[EM]door[EM],"[':upside-down_face:', ':door:']",2,False
3205,internal organ,[EM]door[EM]timer clock[EM],0.1,2,semineg_text,"[':door:', ':timer_clock:']",[EM]timer clock[EM]door[EM],"[':timer_clock:', ':door:']",2,False
3206,internal organ,[EM]baby angel medium skin tone[EM]person climbing medium skin tone[EM],0.05,3,randneg_text,"[':baby_angel_medium_skin_tone:', ':person_climbing_medium_skin_tone:']",[EM]person climbing medium skin tone[EM]baby angel medium skin tone[EM],"[':person_climbing_medium_skin_tone:', ':baby_angel_medium_skin_tone:']",2,False
3207,internal sense,[EM]thought balloon[EM]thought balloon[EM],1.0,0,emoji_annotations_text,"[':thought_balloon:', ':thought_balloon:']",[EM]thought balloon[EM]thought balloon[EM],"[':thought_balloon:', ':thought_balloon:']",2,True
3208,internal sense,[EM]dna[EM]peace symbol[EM],1.0,0,emoji_annotations_text,"[':dna:', ':peace_symbol:']",[EM]peace symbol[EM]dna[EM],"[':peace_symbol:', ':dna:']",2,False
3209,internal sense,[EM]thinking face[EM]person shrugging[EM],1.0,0,emoji_annotations_text,"[':thinking_face:', ':person_shrugging:']",[EM]person shrugging[EM]thinking face[EM],"[':person_shrugging:', ':thinking_face:']",2,False
3210,internal sense,[EM]woman in lotus position[EM],1.0,0,emoji_annotations_text,[':woman_in_lotus_position:'],[EM]woman in lotus position[EM],[':woman_in_lotus_position:'],1,False
3211,internal sense,[EM]face with monocle[EM]crystal ball[EM],1.0,0,emoji_annotations_text,"[':face_with_monocle:', ':crystal_ball:']",[EM]crystal ball[EM]face with monocle[EM],"[':crystal_ball:', ':face_with_monocle:']",2,False
3212,internal sense,[EM]backhand index pointing right[EM]eyes[EM]backhand index pointing left[EM],1.0,0,emoji_annotations_text,"[':backhand_index_pointing_right:', ':eyes:', ':backhand_index_pointing_left:']",[EM]eyes[EM]backhand index pointing right[EM]backhand index pointing left[EM],"[':eyes:', ':backhand_index_pointing_right:', ':backhand_index_pointing_left:']",3,False
3213,internal sense,[EM]man[EM]backhand index pointing left[EM]thought balloon[EM],1.0,0,emoji_annotations_text,"[':man:', ':backhand_index_pointing_left:', ':thought_balloon:']",[EM]backhand index pointing left[EM]man[EM]thought balloon[EM],"[':backhand_index_pointing_left:', ':man:', ':thought_balloon:']",3,False
3214,internal sense,[EM]nerd face[EM]brain[EM],1.0,0,emoji_annotations_text,"[':nerd_face:', ':brain:']",[EM]brain[EM]nerd face[EM],"[':brain:', ':nerd_face:']",2,False
3215,internal sense,[EM]door[EM]upside-down face[EM],0.5,1,baseline_text,"[':door:', ':upside-down_face:']",[EM]upside-down face[EM]door[EM],"[':upside-down_face:', ':door:']",2,False
3216,internal sense,[EM]dolphin[EM]exclamation question mark[EM],0.1,2,semineg_text,"[':dolphin:', ':exclamation_question_mark:']",[EM]exclamation question mark[EM]dolphin[EM],"[':exclamation_question_mark:', ':dolphin:']",2,False
3217,internal sense,[EM]dolphin[EM]pensive face[EM],0.1,2,semineg_text,"[':dolphin:', ':pensive_face:']",[EM]pensive face[EM]dolphin[EM],"[':pensive_face:', ':dolphin:']",2,False
3218,internal sense,[EM]dolphin[EM]dragon[EM],0.1,2,semineg_text,"[':dolphin:', ':dragon:']",[EM]dragon[EM]dolphin[EM],"[':dragon:', ':dolphin:']",2,False
3219,internal sense,[EM]O button (blood type)[EM]red heart[EM],0.1,2,semineg_text,"[':O_button_(blood_type):', ':red_heart:']",[EM]red heart[EM]O button (blood type)[EM],"[':red_heart:', ':O_button_(blood_type):']",2,False
3220,internal sense,[EM]O button (blood type)[EM]face with head-bandage[EM],0.1,2,semineg_text,"[':O_button_(blood_type):', ':face_with_head-bandage:']",[EM]face with head-bandage[EM]O button (blood type)[EM],"[':face_with_head-bandage:', ':O_button_(blood_type):']",2,False
3221,internal sense,[EM]door[EM]face with rolling eyes[EM],0.1,2,semineg_text,"[':door:', ':face_with_rolling_eyes:']",[EM]face with rolling eyes[EM]door[EM],"[':face_with_rolling_eyes:', ':door:']",2,False
3222,internal sense,[EM]door[EM]timer clock[EM],0.1,2,semineg_text,"[':door:', ':timer_clock:']",[EM]timer clock[EM]door[EM],"[':timer_clock:', ':door:']",2,False
3223,internal sense,[EM]woman fairy medium-light skin tone[EM]woman juggling medium-dark skin tone[EM],0.05,3,randneg_text,"[':woman_fairy_medium-light_skin_tone:', ':woman_juggling_medium-dark_skin_tone:']",[EM]woman juggling medium-dark skin tone[EM]woman fairy medium-light skin tone[EM],"[':woman_juggling_medium-dark_skin_tone:', ':woman_fairy_medium-light_skin_tone:']",2,False
3224,internal mechanism,[EM]mobile phone with arrow[EM]joystick[EM]woman technologist[EM],1.0,0,emoji_annotations_text,"[':mobile_phone_with_arrow:', ':joystick:', ':woman_technologist:']",[EM]joystick[EM]mobile phone with arrow[EM]woman technologist[EM],"[':joystick:', ':mobile_phone_with_arrow:', ':woman_technologist:']",3,False
